specimen_ID,digitizer,scale,x,y
,,,1443.5,565.5
,,,1396.833,524.167
,,,1310.167,497.5
,,,1075.5,609.5
,,,1331.5,628.167
,,,1347.5,690.833
,,,1362.167,710.833
,,,1556.833,685.5
,,,1346.167,764.167
,,,1072.833,678.833
,,,1379.5,789.5
FJ190711-001,CJS,141,1970,200
,,139.004,1403.5,219.5
,,143,1485.5,277.5
,,,1619.5,291.5
,,,1697.5,277.5
,,,1775.5,389.5
,,,1759.5,459.5
,,,1725.5,467.5
,,,1583.5,417.5
,,,1419.5,413.5
,,,1339.5,339.5
,,,1211.5,303.5
,,,867.5,463.5
,,,1241.5,519.5
,,,1265.5,621.5
,,,1283.5,649.5
,,,1591.5,605.5
,,,1255.5,739.5
,,,867.5,581.5
,,,1299.5,781.5
FJ190827-007,CJS,143.003,2142,1020
,,140,1669.5,1051.5
,,144,1741.5,1095.5
,,,1833.5,1111.5
,,,1895.5,1097.5
,,,1971.5,1187.5
,,,1961.5,1225.5
,,,1937.5,1235.5
,,,1805.5,1195.5
,,,1675.5,1197.5
,,,1617.5,1139.5
,,,1513.5,1111.5
,,,1211.5,1249.5
,,,1541.5,1279.5
,,,1553.5,1367.5
,,,1567.5,1385.5
,,,1827.5,1343.5
,,,1555.5,1449.5
,,,1221.5,1339.5
,,,1587.5,1473.5
FJ190827-009,CJS,141.014,2104,1240
,,140,1679.5,1267.5
,,144.014,1739.5,1307.5
,,,1835.5,1315.5
,,,1905.5,1299.5
,,,1963.5,1377.5
,,,1957.5,1425.5
,,,1927.5,1435.5
,,,1809.5,1401.5
,,,1689.5,1401.5
,,,1643.5,1353.5
,,,1547.5,1323.5
,,,1257.5,1447.5
,,,1553.5,1473.5
,,,1557.5,1543.5
,,,1575.5,1567.5
,,,1815.5,1533.5
,,,1561.5,1627.5
,,,1257.5,1525.5
,,,1595.5,1661.5
FJ190827-017,CJS,142.285,1997,1114
,,140.289,1594.5,1145.5
,,144.281,1648.5,1179.5
,,,1736.5,1185.5
,,,1806.5,1173.5
,,,1860.5,1249.5
,,,1852.5,1291.5
,,,1812.5,1299.5
,,,1708.5,1269.5
,,,1592.5,1269.5
,,,1548.5,1233.5
