id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
153099488,2023-04-01 18:05:45-04:00,2023-04-01,2023-04-01 22:05:45 UTC,America/Detroit,6560993,djuzych,,2023-04-01 22:05:59 UTC,2023-04-01 22:21:23 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/153099488,https://inaturalist-open-data.s3.amazonaws.com/photos/264384872/medium.jpg,,"","",0,0,true,3,"Bridgeview Dr, Bloomfield Hills, MI, US",42.591423377,-83.2303319955,7,,,,7,,,false,,,,Oakland,Michigan,United States,Michigan,Oakland,"",Pyrus calleryana,Callery pear,Plantae,119793,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Pyrus,,Pyrus calleryana,,,,
154018819,2023-04-08 19:20:34-04:00,2023-04-08,2023-04-08 23:20:34 UTC,America/Detroit,6560993,djuzych,,2023-04-08 23:23:39 UTC,2023-04-09 20:21:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154018819,https://inaturalist-open-data.s3.amazonaws.com/photos/266080918/medium.jpg,,"","",2,0,false,3,"Dibrova Lake, Brighton, MI, US",42.4935460318,-83.7853811866,55,,,,55,,open,false,,,,Livingston,Michigan,United States,Michigan,Livingston,Mute Swan,Cygnus olor,Mute Swan,Aves,6921,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Cygnus,,Cygnus olor,,,,
154275297,2023-04-10 07:40:55-04:00,2023-04-10,2023-04-10 11:40:55 UTC,Eastern Time (US & Canada),6560993,djuzych,,2023-04-10 14:40:05 UTC,2023-04-10 18:34:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154275297,https://inaturalist-open-data.s3.amazonaws.com/photos/266553918/medium.jpg,,"","",1,0,false,3,"Colby College, Waterville, ME, US",44.5648033333,-69.6627666667,24,,,,24,,open,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Rock Pigeon,Columba livia,Rock Pigeon,Aves,3017,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Columba,,Columba livia,,,,
154286520,2023-04-10 12:00:46-04:00,2023-04-10,2023-04-10 16:00:46 UTC,Eastern Time (US & Canada),6560993,djuzych,,2023-04-10 16:01:37 UTC,2023-04-10 16:12:31 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/154286520,https://inaturalist-open-data.s3.amazonaws.com/photos/266576074/medium.jpg,,"","",1,0,true,3,"Colby College, Waterville, ME, US",44.5631416667,-69.6614216667,53,,,,53,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Spring Crocus,Crocus vernus,Spring Crocus,Plantae,55769,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Crocoideae,,Croceae,,Crocus,,Crocus vernus,,,,
154326219,2023-04-10 16:26:29-04:00,2023-04-10,2023-04-10 20:26:29 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-04-10 20:27:59 UTC,2023-04-11 18:12:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154326219,https://inaturalist-open-data.s3.amazonaws.com/photos/266644959/medium.jpg,,"","",1,0,false,3,"Westview Dr, Waterville, ME, US",44.543436,-69.6649255,3751,,,,3751,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Common Earthworm,Lumbricus terrestris,Common Earthworm,Animalia,81545,Animalia,Annelida,,,Clitellata,Oligochaeta,,Crassiclitellata,Lumbricina,,Lumbricidae,,,,,Lumbricus,,Lumbricus terrestris,,,,
154344675,2023-04-10 18:48:22-04:00,2023-04-10,2023-04-10 22:48:22 UTC,Eastern Time (US & Canada),229540,ecologistchris,Christopher Moore,2023-04-10 22:49:15 UTC,2023-04-11 16:22:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154344675,https://inaturalist-open-data.s3.amazonaws.com/photos/266678954/medium.jpg,,"","",2,0,false,3,"Colby College, Waterville, ME, US",44.563495,-69.6607133333,398,,,,398,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Immigrant Pavement Ant,Tetramorium immigrans,Immigrant Pavement Ant,Insecta,569552,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,,Crematogastrini,,Tetramorium,,Tetramorium immigrans,,,,
154345050,2023-04-10 18:51:49-04:00,2023-04-10,2023-04-10 22:51:49 UTC,Eastern Time (US & Canada),229540,ecologistchris,Christopher Moore,2023-04-10 22:52:33 UTC,2023-04-11 16:22:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154345050,https://inaturalist-open-data.s3.amazonaws.com/photos/266715966/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5584366667,-69.6591633333,26,,,,26,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Tetramorium immigrans,Immigrant Pavement Ant,Insecta,569552,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,,Crematogastrini,,Tetramorium,,Tetramorium immigrans,,,,
154500584,2023-04-10 15:12:02-04:00,2023-04-10,2023-04-10 19:12:02 UTC,Eastern Time (US & Canada),6563202,calebboxwell,,2023-04-12 00:32:21 UTC,2023-05-06 20:30:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154500584,https://inaturalist-open-data.s3.amazonaws.com/photos/266965439/medium.jpg,,"","",2,0,false,3,"Colby College, Waterville, ME, US",44.5641664555,-69.6618577835,4,,,,4,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Harmonia,,Harmonia axyridis,,,,
154572994,2023-03-19 19:48:08-04:00,2023-03-19,2023-03-19 23:48:08 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-04-12 15:23:12 UTC,2023-04-15 22:40:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154572994,https://inaturalist-open-data.s3.amazonaws.com/photos/267978149/medium.jpg,,"","",1,0,false,3,"Pilgrim Dr, Winchester, MA, US",42.4499947817,-71.1661615414,96149,,,,96149,,,false,,,,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,House Centipede,Scutigera coleoptrata,House Centipede,Animalia,49552,Animalia,Arthropoda,Myriapoda,,Chilopoda,,,Scutigeromorpha,,,Scutigeridae,,,,,Scutigera,,Scutigera coleoptrata,,,,
154652638,2023-04-12 22:52:25-04:00,2023-04-12,2023-04-13 02:52:25 UTC,Eastern Time (US & Canada),6598108,coleiannuzzi,,2023-04-13 02:52:40 UTC,2023-04-13 02:53:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154652638,https://inaturalist-open-data.s3.amazonaws.com/photos/267244820/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5675522981,-69.6632441191,9,,,,9,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Trochosa ruricola,Rustic Wolf Spider,Arachnida,233038,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Lycosoidea,Lycosidae,Lycosinae,,,,Trochosa,,Trochosa ruricola,,,,
154654368,2023-04-12 23:10:47-04:00,2023-04-12,2023-04-13 03:10:47 UTC,Eastern Time (US & Canada),6598108,coleiannuzzi,,2023-04-13 03:11:38 UTC,2023-04-14 15:23:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154654368,https://inaturalist-open-data.s3.amazonaws.com/photos/267561012/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5611439684,-69.6619860335,7,,,,7,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Clogmia albipunctata,Bathroom Moth Fly,Insecta,258813,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,,Psychodidae,Psychodinae,,Paramormiini,,Clogmia,,Clogmia albipunctata,,,,
154713438,2023-04-13 12:18:47-04:00,2023-04-13,2023-04-13 16:18:47 UTC,Eastern Time (US & Canada),6560993,djuzych,,2023-04-13 16:19:00 UTC,2023-04-14 00:32:30 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/154713438,https://inaturalist-open-data.s3.amazonaws.com/photos/267460707/medium.jpg,,"","",2,0,true,3,"Colby College, Waterville, ME, US",44.5658027701,-69.6622125771,15,,,,15,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,daffodils,Narcissus,daffodils,Plantae,53597,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,,,,,
154772730,2023-04-13 17:47:44-04:00,2023-04-13,2023-04-13 21:47:44 UTC,Eastern Time (US & Canada),6560993,djuzych,,2023-04-14 00:32:57 UTC,2023-04-19 10:16:14 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/154772730,https://inaturalist-open-data.s3.amazonaws.com/photos/267460843/medium.jpg,,"","",2,0,true,3,"Colby College, Waterville, ME, US",44.56585,-69.66172,116,,,,116,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Гиацинт восточный,Hyacinthus orientalis,Hyacinth,Plantae,126637,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Hyacintheae,,Hyacinthus,,Hyacinthus orientalis,,,,
154825996,2023-03-16 11:50:00-04:00,2023-03-16,2023-03-16 15:50:00 UTC,America/Detroit,6560993,djuzych,,2023-04-14 15:16:11 UTC,2023-04-14 15:30:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154825996,https://inaturalist-open-data.s3.amazonaws.com/photos/267560076/medium.jpg,,"","",0,0,false,3,"Rivers Edge Dr, Troy, MI, US",42.58505,-83.1937466667,9,,,,9,,,false,,,,Oakland,Michigan,United States,Michigan,Oakland,"",Salix babylonica,weeping willow,Plantae,58316,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,,,Salix,,Salix babylonica,,,,
154827701,2023-04-14 11:26:23-04:00,2023-04-14,2023-04-14 15:26:23 UTC,Eastern Time (US & Canada),6562684,jackbrenner4,,2023-04-14 15:26:32 UTC,2023-04-14 15:26:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154827701,https://inaturalist-open-data.s3.amazonaws.com/photos/267561827/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5649634675,-69.6575448756,3,,,,3,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,,Rosa multiflora,,,,
154827753,2023-04-14 11:25:40-04:00,2023-04-14,2023-04-14 15:25:40 UTC,Eastern Time (US & Canada),6557363,aidan-jones,,2023-04-14 15:27:03 UTC,2023-04-14 15:27:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154827753,https://inaturalist-open-data.s3.amazonaws.com/photos/267561959/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.565155,-69.65757,4,,,,4,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Daucus carota,wild carrot,Plantae,76610,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Scandiceae,Daucinae,Daucus,,Daucus carota,,,,
154828658,2023-04-14 11:33:24-04:00,2023-04-14,2023-04-14 15:33:24 UTC,Eastern Time (US & Canada),6557363,aidan-jones,,2023-04-14 15:33:33 UTC,2023-05-07 10:43:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154828658,https://inaturalist-open-data.s3.amazonaws.com/photos/267563568/medium.jpg,,"","",1,0,false,3,"Colby College, Waterville, ME, US",44.5649451111,-69.6554959194,9,,,,9,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,heath speedwell,Veronica officinalis,heath speedwell,Plantae,129020,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica officinalis,,,,
154829095,2023-04-14 11:36:23-04:00,2023-04-14,2023-04-14 15:36:23 UTC,Eastern Time (US & Canada),6560932,kateihanson,,2023-04-14 15:36:37 UTC,2023-04-14 15:36:56 UTC,needs_id,,https://www.inaturalist.org/observations/154829095,https://static.inaturalist.org/photos/267564299/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5649134157,-69.655096632,217,,,,217,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Tragopogon pratensis,meadow salsify,Plantae,79385,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Scorzonerinae,Tragopogon,,Tragopogon pratensis,,,,
154829174,2023-04-14 11:36:38-04:00,2023-04-14,2023-04-14 15:36:38 UTC,Eastern Time (US & Canada),6585021,dakshprashar,,2023-04-14 15:36:59 UTC,2023-04-14 16:14:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154829174,https://inaturalist-open-data.s3.amazonaws.com/photos/267564440/medium.jpg,,"","",1,0,false,3,"Colby College, Waterville, ME, US",44.5654022686,-69.6554726528,10,,,,10,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Будра плющевидная,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Nepetinae,Glechoma,,Glechoma hederacea,,,,
154829238,2023-04-14 11:37:03-04:00,2023-04-14,2023-04-14 15:37:03 UTC,Eastern Time (US & Canada),6594128,jmaimo26,,2023-04-14 15:37:17 UTC,2023-04-14 15:37:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154829238,https://inaturalist-open-data.s3.amazonaws.com/photos/267564434/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5657304535,-69.6555236635,5,,,,5,,open,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Pinus sylvestris,Scots pine,Plantae,58722,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,Pinoideae,,,,Pinus,,Pinus sylvestris,,,,
154829260,2023-04-14 11:36:08-04:00,2023-04-14,2023-04-14 15:36:08 UTC,Eastern Time (US & Canada),6560993,djuzych,,2023-04-14 15:37:25 UTC,2023-04-14 16:14:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154829260,https://inaturalist-open-data.s3.amazonaws.com/photos/267564601/medium.jpg,,"","",1,0,false,3,"Colby College, Waterville, ME, US",44.5656337329,-69.6556824064,330,,,,330,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Будра плющевидная,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Nepetinae,Glechoma,,Glechoma hederacea,,,,
154829352,2023-04-14 11:37:58-04:00,2023-04-14,2023-04-14 15:37:58 UTC,Eastern Time (US & Canada),6594128,jmaimo26,,2023-04-14 15:38:11 UTC,2023-04-14 15:38:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154829352,https://inaturalist-open-data.s3.amazonaws.com/photos/267564650/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5656149509,-69.6556426865,5,,,,5,,open,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Phragmites australis,common reed,Plantae,64237,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Arundinoideae,,Molinieae,,Phragmites,,Phragmites australis,,,,
154829611,2023-04-14 11:39:59-04:00,2023-04-14,2023-04-14 15:39:59 UTC,Eastern Time (US & Canada),6594128,jmaimo26,,2023-04-14 15:40:10 UTC,2023-04-14 15:50:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154829611,https://inaturalist-open-data.s3.amazonaws.com/photos/267565048/medium.jpg,,"","",2,0,false,3,"Colby College, Waterville, ME, US",44.5659337147,-69.6559740231,3,,,,3,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,colt's-foot,Tussilago farfara,colt's-foot,Plantae,56222,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tussilago,,Tussilago farfara,,,,
154830389,2023-04-14 11:43:52-04:00,2023-04-14,2023-04-14 15:43:52 UTC,Eastern Time (US & Canada),6557368,gunnermichaelcline,,2023-04-14 15:45:13 UTC,2023-04-25 16:29:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154830389,https://inaturalist-open-data.s3.amazonaws.com/photos/267566212/medium.jpg,,"","",3,0,false,3,"Colby College, Waterville, ME, US",44.5658437032,-69.6558576511,5,,,,5,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,colt's-foot,Tussilago farfara,colt's-foot,Plantae,56222,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tussilago,,Tussilago farfara,,,,
154830416,2023-04-14 11:44:52-04:00,2023-04-14,2023-04-14 15:44:52 UTC,Eastern Time (US & Canada),6560993,djuzych,,2023-04-14 15:45:24 UTC,2023-04-14 15:46:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154830416,https://inaturalist-open-data.s3.amazonaws.com/photos/267566309/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5657156168,-69.6558074738,30,,,,30,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Arctium minus,lesser burdock,Plantae,59570,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Carduinae,Arctium,,Arctium minus,,,,
154830634,2023-04-14 11:46:27-04:00,2023-04-14,2023-04-14 15:46:27 UTC,Eastern Time (US & Canada),6560993,djuzych,,2023-04-14 15:46:41 UTC,2023-04-14 15:47:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154830634,https://inaturalist-open-data.s3.amazonaws.com/photos/267566496/medium.jpg,,"","",1,0,false,3,"Colby College, Waterville, ME, US",44.5657906804,-69.655786839,15,,,,15,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,colt's-foot,Tussilago farfara,colt's-foot,Plantae,56222,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tussilago,,Tussilago farfara,,,,
154830652,2023-04-14 11:46:39-04:00,2023-04-14,2023-04-14 15:46:39 UTC,Eastern Time (US & Canada),6563202,calebboxwell,,2023-04-14 15:46:49 UTC,2023-04-15 16:22:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154830652,https://inaturalist-open-data.s3.amazonaws.com/photos/267861657/medium.jpg,,"","",2,0,false,3,"Waterville, ME, US",44.5657227296,-69.6557024499,94,,,,94,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Мать-и-мачеха,Tussilago farfara,colt's-foot,Plantae,56222,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tussilago,,Tussilago farfara,,,,
154831221,2023-04-14 11:49:23-04:00,2023-04-14,2023-04-14 15:49:23 UTC,Eastern Time (US & Canada),6560993,djuzych,,2023-04-14 15:50:51 UTC,2023-04-19 14:10:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154831221,https://inaturalist-open-data.s3.amazonaws.com/photos/267567551/medium.jpg,,"","",1,0,false,3,"Colby College, Waterville, ME, US",44.5665181135,-69.6564365689,6,,,,6,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,mulleins,Verbascum thapsus,great mullein,Plantae,59029,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,,Scrophularieae,,Verbascum,,Verbascum thapsus,,,,
154845712,2023-04-13 15:40:07-04:00,2023-04-13,2023-04-13 19:40:07 UTC,Eastern Time (US & Canada),1426892,hannahw6,,2023-04-14 17:32:57 UTC,2023-04-14 17:48:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154845712,https://inaturalist-open-data.s3.amazonaws.com/photos/267594460/medium.jpg,,"","",1,0,false,3,"Colby College, Waterville, ME, US",44.5672533333,-69.6620166667,5,,,,5,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Мать-и-мачеха,Tussilago farfara,colt's-foot,Plantae,56222,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tussilago,,Tussilago farfara,,,,
154905188,2023-04-14 18:09:21-04:00,2023-04-14,2023-04-14 22:09:21 UTC,Eastern Time (US & Canada),1426892,hannahw6,,2023-04-15 01:37:01 UTC,2023-04-16 02:31:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/154905188,https://inaturalist-open-data.s3.amazonaws.com/photos/267705076/medium.jpg,,"","",1,0,false,3,"Middle Bay, Brunswick, ME, US",43.8519333333,-69.973975,4,,,,4,,,false,,,,Cumberland,Maine,United States,Maine,Cumberland,Common Periwinkle,Littorina littorea,Common Periwinkle,Mollusca,81606,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Littorinoidea,Littorinidae,Littorininae,,,,Littorina,,Littorina littorea,,,,
154955723,2023-04-15 08:21:30-04:00,2023-04-15,2023-04-15 12:21:30 UTC,Eastern Time (US & Canada),1426892,hannahw6,,2023-04-15 12:22:29 UTC,2023-04-15 12:22:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154955723,https://inaturalist-open-data.s3.amazonaws.com/photos/267798347/medium.jpg,,"","",0,0,false,3,"Colby College, Waterville, ME, US",44.5672740674,-69.6639186962,4,,,,4,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Trifolium hybridum,Alsike clover,Plantae,61824,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Trifolium,,Trifolium hybridum,,,,
154984646,2023-04-14 11:48:27-04:00,2023-04-14,2023-04-14 15:48:27 UTC,Eastern Time (US & Canada),6560932,kateihanson,,2023-04-15 15:39:26 UTC,2023-04-17 12:37:08 UTC,research,,https://www.inaturalist.org/observations/154984646,https://static.inaturalist.org/photos/267848777/medium.jpg,,"","",2,0,false,3,"Colby College, Waterville, ME, US",44.5661825415,-69.6560323063,8,,,,8,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Мать-и-мачеха,Tussilago farfara,colt's-foot,Plantae,56222,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tussilago,,Tussilago farfara,,,,
155058611,2023-04-12 16:08:13-04:00,2023-04-12,2023-04-12 20:08:13 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-04-15 22:45:31 UTC,2023-04-15 22:46:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/155058611,https://inaturalist-open-data.s3.amazonaws.com/photos/267979823/medium.jpg,,"","",0,0,true,3,"Dorchester Bay, Boston, MA, US",42.32425485,-71.0144746,14229,,,,14229,,,false,,,,Suffolk,Massachusetts,United States,Massachusetts,Suffolk,"",Hyacinthus,Hyacinth,Plantae,126638,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Hyacintheae,,Hyacinthus,,,,,,
155078287,2023-04-14 11:43:00-04:00,2023-04-14,2023-04-14 15:43:00 UTC,Eastern Time (US & Canada),6598108,coleiannuzzi,,2023-04-16 01:05:47 UTC,2023-04-23 18:12:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155078287,https://inaturalist-open-data.s3.amazonaws.com/photos/268016141/medium.jpg,,"","",1,0,false,3,"Colby College, Waterville, ME, US",44.5657019698,-69.6555672559,4,,,,4,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,great mullein,Verbascum thapsus,great mullein,Plantae,59029,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,,Scrophularieae,,Verbascum,,Verbascum thapsus,,,,
155092654,2023-04-15 16:06:16-04:00,2023-04-15,2023-04-15 20:06:16 UTC,Eastern Time (US & Canada),6585021,dakshprashar,,2023-04-16 03:05:09 UTC,2023-04-16 03:05:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/155092654,https://inaturalist-open-data.s3.amazonaws.com/photos/268044039/medium.jpg,,"","",0,0,false,3,"Goldenrod Ln, Sidney, ME, US",44.4955533333,-69.76853,15,,,,15,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,"",Malus domestica,apple,Plantae,469472,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Malus,,Malus domestica,,,,
155092673,2023-04-15 14:51:50-04:00,2023-04-15,2023-04-15 18:51:50 UTC,Eastern Time (US & Canada),6585021,dakshprashar,,2023-04-16 03:05:26 UTC,2023-04-16 05:51:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155092673,https://inaturalist-open-data.s3.amazonaws.com/photos/268044068/medium.jpg,,"","",2,0,false,3,"Goldenrod Ln, Sidney, ME, US",44.4960833333,-69.7697133333,88,,,,88,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Мать-и-мачеха,Tussilago farfara,colt's-foot,Plantae,56222,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tussilago,,Tussilago farfara,,,,
